id	comentario	supermercado	fecha
232	Hasta el encargado de San Antonio un incompetente.	Grupo Éxito	28/08/2020
232	Por mi parte ya me perdieron como cliente. ¿Cómo hago para que me borren de su base de datos para que no me envíen más mierda de ustedes a mi cel?	Grupo Éxito	28/08/2020
232	Son lentos para responder a las necesidades del dia a dia y a las nuevas dinamicas...	Grupo Éxito	28/08/2020
232	Que buena pregunta lo de los parqueaderos⁉️ ya estamos en otro momentos ya los cambios se dan cada dia..	Grupo Éxito	28/08/2020
232	Eso de acercarme al exito siii...pero por necesidad⁉️ NO POR CONFIANZA⁉️	Grupo Éxito	28/08/2020
232	COMPRRAR EN EL EXITO ES PERDER SU PLATA! NO LO HAGAN	Grupo Éxito	28/08/2020
232	Compre hace tres meses en la página del éxito pues no me llegaron los productos  y no me quieren devolver el dinero  se atreven a decir que todo fue entregado y cierran el caso robandose mi dinero ...no recomiendo comprar online 	Grupo Éxito	28/08/2020
232	DIZQUE ACERCATE CON CONFIANZA!!! JAMÁS SE ACERQUEN A ESTE ALMACÉN NO HAY NADIE QUE RESPONDA POR LAS RECLAMACIONES 	Grupo Éxito	28/08/2020
232	NO COMPREN PRODUCTOS DEFECTUOSOS	Grupo Éxito	28/08/2020
232	Compré ONLINE un computador y fue entregado con DEFECTO DE FABRICA. MUCHISIMO TIEMPO ha pasado y NO HAY RESPUESTA por parte de la línea telefónica que es absolutamente inútil.	Grupo Éxito	28/08/2020
232	NO CAIGAN EN ESTE ROBO ESTAFA!!!	Grupo Éxito	28/08/2020
233	Está muy amigable fácil acceso a lo que necesitamos!	Grupo Éxito	7/09/2020
234	Necesito ayuda para realizar una compra	Grupo Éxito	18/09/2020
234	Cuanto tiempo más tengo que rogar para que me devuelvan la plata de la lavadora que nunca me entregaron? Tengo el radicado no. 00351925 y no me dan una fecha para la entrega de una plata que es mía. El peor servicio al cliente. #nocompreenexito	Grupo Éxito	18/09/2020
234	PEOR servicio en su página Web que vergüenza de empresa !	Grupo Éxito	18/09/2020
234	#nocompreenexito No me han devuelto el dinero de una cama que compré en julio 19 que nunca me llegó. Mi caso es el número 00370236 después de que tuve varios casos por el pedido que como dije antes nunca llegó. Me han dicho que me devuelven el dinero a mi tarjeta de crédito y siempre que llamo escriben que llamé y no pasa nada. Que tristeza con exito si he sido clienta fiel pero no se puede recomendar porque tiene un pésimo servicio al cliente en éxito.com pues los casos quedan sin resolver.	Grupo Éxito	18/09/2020
234	El PEOR servicio en su página web que vergüenza de empresa !	Grupo Éxito	18/09/2020
234	Hola exito! Tengo una duda sobre los productos con envío internacional que ofrecen en su página. La garantía del producto adquirido sería a través de ustedes?	Grupo Éxito	18/09/2020
234	NO COMPREN EN ÉXITO.COM!! Ya casi cumplo 4 meses de que hice la compra que nunca me llegó el producto  supuestamente en estos días por fin me harán la devolución del dinero espero y en verdad lo cumplan... Para usted que está pensando comprar en linea vaya a otro lugar.	Grupo Éxito	18/09/2020
234	No compren en almacenes ÉXITO no me llegó lo que pedí y pague desde enero y aunque saben del error no me quieren devolver mi dinero EXITO pero para tumbar a las personas.	Grupo Éxito	18/09/2020
234	porque no ayudan que esperan almacenesexitoladrones	Grupo Éxito	18/09/2020
234	Qué mal!.... Ya no tienen cobertura a Copacabana..	Grupo Éxito	18/09/2020
234	Esta renovación se hizo con el dinero de clientes que fueron robado por ustedes 3 meses esperando una devolución que se niegan a realizar.. mejor confirmen que se van a robar el dinero y listo no molesta mas	Grupo Éxito	18/09/2020
234	La peor empresa para comprar el día 3 de julio compré un iPad que llegó con la pantalla dañada el día 20 de Julio. Llamo todos los días y siempre dicen que está en gestión que están programando la recogida. Tenían plazo hasta el día 11 de agosto para entregarme un producto nuevo y nadie da razón nadie sabe nada. Comprar en el exito es una estafa segura.	Grupo Éxito	18/09/2020
234	Un total robo está pasando con la freidora oster que compré en el exito la llevo por garantia que me dicen que debe ser directamente con la marca y la llevo al almacén autorizado y me dice que oster no responde por eso y que esa olla es de MALA CALIDAD ....escribo a oster y .....Gracias por contactarnos.	Grupo Éxito	18/09/2020
234	Lamento no poder ayudarle en este caso me disculpo de antemano.	Grupo Éxito	18/09/2020
234	Las políticas de la empresa toman las canastillas como un accesorio y los accesorios no están dentro de la garantía.	Grupo Éxito	18/09/2020
234	Servicio de Atención al Consumidor de Oster.. están son las respuestas de oster....quien se atreve que seguir comprando oster	Grupo Éxito	18/09/2020
235	103 DIAS PELEANDO CON EXITO POR MI DINERO!!!!Caso 327117.	Grupo Éxito	30/09/2020
235	En almacenes exito el día sin IVA 19 de junio compre un computador por la página web lo pague con mucho esfuerzo y porque lo necesitaba para trabajar resulta que el 26 de junio que era el día que supuestamente llegaba...no llego. Me comunique con ellos y me dieron otra fecha 2 de julio...tampoco llegó me volví a comunicar con ellos y resulta que no tenían el producto o sea PUBLICIDAD ENGAÑOSA aquí viene lo peor me dijeron que me reembolsaría el dinero a mi cuenta lo antes posible...y que creen? NO LO HAN HECHO a esta fecha no me contestan no sé cuándo me devuelvan mi dinero tuve que comprar otro computador con plata prestada PILAS CON ESTA EMPRESA (EXITO) si hacen compras por la página es muy posible que no reciban lo que compraron y que muy posiblemente pierdan su dinero hay que denunciarlos el la Superintendencia de industria y comercio para que paren de estafar a la gente. #NOCOMPRENENEXITO.COM	Grupo Éxito	30/09/2020
235	Creería que es de la única forma que quizás funciona comprando emir a recoger porque así no entregan los productos dañados porque si los envían a domicilio la plática se pierde envían los productos que ya no funcionan y como no hay quien responda el cliente pierde la platica	Grupo Éxito	30/09/2020
235	Es muy buena opción para comprar lo malo es que deberian habilitar nuevamente la taquilla para recojer y pagar por que la ultima vez que compre me mandaron a bajar hasta el estacionamiento (exito de San Antonio Medellín) luego la persona que te entrega el pedido debe acompañarte hasta una caja para que pagues.	Grupo Éxito	30/09/2020
235	Blanquita la mejor del éxito country	Grupo Éxito	30/09/2020
235	Los puntos Colombia siempre son muy buenos pero con este método de compra no aplican los puntos Colombia...	Grupo Éxito	30/09/2020
235	SI ESTÁN PENSANDO EN COMPRAR EN ÉXITO NO LO HAGAN. 1 MES Y MEDIO ESPERANDO Y NI LA PLATA NI EL PRODUCTO	Grupo Éxito	30/09/2020
235	104 DIAS Y NADA DE NADA DE MI DINERO!!!!!!! Caso 327117.	Grupo Éxito	30/09/2020
235	En almacenes exito el día sin IVA 19 de junio compre un computador por la página web lo pague con mucho esfuerzo y porque lo necesitaba para trabajar resulta que el 26 de junio que era el día que supuestamente llegaba...no llego. Me comunique con ellos y me dieron otra fecha 2 de julio...tampoco llegó me volví a comunicar con ellos y resulta que no tenían el producto o sea PUBLICIDAD ENGAÑOSA aquí viene lo peor me dijeron que me reembolsaría el dinero a mi cuenta lo antes posible...y que creen? NO LO HAN HECHO a esta fecha no me contestan no sé cuándo me devuelvan mi dinero tuve que comprar otro computador con plata prestada PILAS CON ESTA EMPRESA (EXITO) si hacen compras por la página es muy posible que no reciban lo que compraron y que muy posiblemente pierdan su dinero hay que denunciarlos el la Superintendencia de industria y comercio para que paren de estafar a la gente. #NOCOMPRENENEXITO.COM	Grupo Éxito	30/09/2020
235	Hola muy buenas tardes quisiera que me informaran cómo va el proceso de mi devolución del dinero que tenía que ser en el mes de AGOSTO y ya estamos en OCTUBRE y aún no se ha hecho efectivo.Gracias quedó pendiente.	Grupo Éxito	30/09/2020
235	NO COMPREN EN EL EXITO SON UNOS ESTAFADORES NO LLEGAN LOS PRODUCTOS NO TE DEVUELVEN EL DINERO RATAS DE ALCANTARILLA LLEVO MAS DE TRES MESES ESPERANDO UNA SOLUCIÓN Y NADA	Grupo Éxito	30/09/2020
235	Será la única forma que asen de verdad una entrega porque por una compra virtual lo estafan a uno	Grupo Éxito	30/09/2020
235	A mi me a ido excelente en mis compras por todos los medios mil gracias 	Grupo Éxito	30/09/2020
235	De cuál seguridad hablan??? No les da ni pena llevo 4 meses peliando y ni producto llegó y ahora tampoco quieren devolver mi dinero dinero que no les pertenece.	Grupo Éxito	30/09/2020
235	Llevo desde el 18 de julio esperando una lavadora que compre por la página y nunca llegó. Ahora llevo más de un mes rogándoles por todos los canales para que me devuelvan mi plata y nada. Siempre contestan que están escalando el caso con el are encargada pero evidentemente no es cierto porque no solucionan nada. Que vergüenza y frustración comprar con ustedes	Grupo Éxito	30/09/2020
236	Deberian establecer limites en la cantidad de productos que puede comprar cada cliente.	Jumbo+Metro	16/03/2020
236	Ese control lo deben llevar ustedes asumir la responsabilidad como comerciantes es triste ir y ver cómo los mayoristas se llevan todo . De que Vale que nosotros tomemos las cosas con seriedad si ustedes lo permiten	Jumbo+Metro	16/03/2020
236	Mucho control para la compra de productos de primera necesidad.	Jumbo+Metro	16/03/2020
236	He tenido paciencia desde el día sábado hicieron el cargo a la tarjeta me han programado tres entregas y sigo esperando RADICADO EXX985 en este momento me dicen otra vez que lo van a escalar	Jumbo+Metro	16/03/2020
236	No hay quién solucione solo las operadoras telefónicas toman los datos llevo en este momento 22 minutos esperando y no hay solución	Jumbo+Metro	16/03/2020
236	Q se consigan TAPABOCAS???	Jumbo+Metro	16/03/2020
236	En surtimax uno ve como los venezolanos se llevan por paquetes completos de pasta y harina deberían poner un límite porque si seguimos así no creo que alcancemos a llegar a la verdadera recesión	Jumbo+Metro	16/03/2020
236	Deberían las personas encargadas o jefesno vender mas de lo necesario al consumidores para q todos tengan Comida	Jumbo+Metro	16/03/2020
236	Ayer me enviaron un correo que se iban a comunicar conmigo y no lo hicieron he esperado cinco días me afana que hoy las cosas están peor y no puedo ir a un supermercado con las congestiones que hay	Jumbo+Metro	16/03/2020
237	Me pueden decir si van a entregar mi Mercado o no??? Mi familia está contando con eso!!!	Jumbo+Metro	18/03/2020
237	Que buena iniciativa	Jumbo+Metro	18/03/2020
237	Que excelente esto 	Jumbo+Metro	18/03/2020
237	Y los más importante es que se pongan todos los cajeros tapabocas en el de cc santa fe había un caos y todos relajados sin medidas de seguridad	Jumbo+Metro	18/03/2020
237	Pero no deberian contar a los mayores de 60 porque es promover que salgan y ellos deben ser aún mas cuidados	Jumbo+Metro	18/03/2020
237	gracias 	Jumbo+Metro	18/03/2020
237	excelente	Jumbo+Metro	18/03/2020
237	Súper	Jumbo+Metro	18/03/2020
237	Súper	Jumbo+Metro	18/03/2020
237	Muy buena iniciativa pero es muy poco tiempo para ellos	Jumbo+Metro	18/03/2020
237	Que bueno	Jumbo+Metro	18/03/2020
237	Buenos días. . Ojala y todo sea super bien cordinado el sabado pasado estube en jumbo de la 65 en Medellín. Y me fue super mal. En la caja que hau para embarazas ancianos y discapacitados. Tube que esperar mas de 40 minutos que pasaran personas sin discapacidad. Ni mujeres embarazas ni ancianos para poder pagar y el señor de la caja ni cuenta se dio muy triste	Jumbo+Metro	18/03/2020
237	En rionegro también?? Con el toque de queda para adultos mayores como harían??	Jumbo+Metro	18/03/2020
237	excelente alternativa todos debemos poner de nuestra parte para salir triunfante de esta situacion y mi supermercado preferido no podia quedarse atrás	Jumbo+Metro	18/03/2020
237	Horario para cartagena?	Jumbo+Metro	18/03/2020
237	me encanta 	Jumbo+Metro	18/03/2020
237	Buenos días .... los domingos tienen el mismo horario para adultos mayores de 60 años ?	Jumbo+Metro	18/03/2020
237	Que bien	Jumbo+Metro	18/03/2020
237	Incluye valledupar?	Jumbo+Metro	18/03/2020
238	Gracias	Jumbo+Metro	18/03/2020
